rgn_id,year,pressure_score
25,2007,0.452149892
25,2008,0.448571954
25,2009,0.440409555
25,2010,0.430095719
25,2011,0.422970583
25,2012,0.420000444
25,2013,0.419222063
25,2014,0.414489666
25,2015,0.414698942
