rgn_id,year,pressure_score
25,1996,0.46018514
25,1998,0.44416047
25,2000,0.432830203
25,2002,0.453666733
25,2003,0.47285717
25,2004,0.505565463
25,2005,0.508171443
25,2006,0.55382979
25,2007,0.55526869
25,2008,0.56393704
25,2009,0.5645101
25,2010,0.570523337
25,2011,0.555286837
25,2012,0.552892277
25,2013,0.5577065
25,2014,0.56038651
25,2015,0.565409383
25,2016,0.563256053
25,2017,0.55402249
