rgn_id,year,pressure_score
25,2009,0
25,2010,0.048041516
25,2011,0.03961275
25,2012,0.047949804
25,2013,0.029736143
25,2014,0.001311799
25,2015,0.0001897
25,2016,0.002175244
25,2017,0.012600495
25,2018,0.011628553
