rgn_id,year,pressure_score
25,2007,0.455502791
25,2008,0.447971509
25,2009,0.439031512
25,2010,0.42851146
25,2011,0.41818815
25,2012,0.410133604
25,2013,0.410645653
25,2014,0.409640821
25,2015,0.408077607
