rgn_id,year,pressure_score
25,2007,0.274039206
25,2008,0.273533937
25,2009,0.267122814
25,2010,0.253741174
25,2011,0.245798059
25,2012,0.243144834
25,2013,0.24302787
25,2014,0.233035253
25,2015,0.23684574
