rgn_id,year,pressure_score
25,2003,0.064087777
25,2004,0.050308483
25,2005,0.037949219
25,2006,0.056140772
25,2007,0.016771733
25,2008,0
25,2009,0.001788539
25,2010,0.007632908
25,2011,0
25,2012,0
25,2013,0.006589813
25,2014,0.006841849
25,2015,0
