rgn_id,year,pressure_score
25,2000,0.523239079
25,2001,0.52579961
25,2002,0.528293299
25,2003,0.530723548
25,2004,0.533093504
25,2005,0.535406086
25,2006,0.537218436
25,2007,0.538997042
25,2008,0.540743138
25,2009,0.542457892
25,2010,0.544142409
25,2011,0.546089217
25,2012,0.547997142
25,2013,0.549867708
25,2014,0.55170235
25,2015,0.553502421
25,2016,0.555242611
25,2017,0.556951668
25,2018,0.558630687
25,2019,0.560280706
25,2020,0.561902708
